state,geo_id,provider,num
IN,18145,"Birch Communications, Inc.",2
IN,18145,"COMCAST CABLE COMMUNICATIONS, LLC",1010
IN,18145,"Central Indiana Communications, Inc.",171
IN,18145,"CenturyLink, Inc.",91
IN,18145,Citizens Communications,319
IN,18145,"EarthLink Business, LLC",4
IN,18145,Frontier Communications Corporation,364
IN,18145,GCI Communication Corp.,2712
IN,18145,"HNS License Sub, LLC",2712
IN,18145,"HRS Internet, LLC d/b/a Lightbound",3
IN,18145,"Level  3 Communications, LLC",7
IN,18145,"Lightower Fiber Networks I, LLC (fka Light Tower Fiber Long Island LLC)",58
IN,18145,MCI Communications Corporation,1
IN,18145,"McLeodUSA Telecommunications Services, L.L.C.",10
IN,18145,"Miles Communications, Inc.",22
IN,18145,TDS TELECOMMUNICATIONS CORPORATION,407
IN,18145,"TRANSWORLD NETWORK, CORP",2453
IN,18145,US LEC LLC,2
IN,18145,"US Signal Company, L.L.C.",162
IN,18145,"VSAT Systems, LLC",2712
IN,18145,"ViaSat, Inc.",2826
IN,18145,W A T C H TV,392
IN,18145,"WideOpenWest Cleveland, LLC",2
IN,18145,"Windstream Norlight, Inc.",2
IN,18145,eVolve Business Solutions LLC,3
IN,18147,"AT&T Services, Inc.",904
IN,18147,"Birch Communications, Inc.",1
IN,18147,"Charter Communications, Inc.",351
IN,18147,Frontier Communications Corporation,24
IN,18147,GCI Communication Corp.,2014
IN,18147,"HNS License Sub, LLC",2014
IN,18147,"King Street Wireless, L.P.",611
IN,18147,MCI Communications Corporation,1
IN,18147,"Network Services Solutions, L.L.C.",1
IN,18147,"Perry-Spencer Communications, Inc.",253
IN,18147,"Perry-Spencer Rural Telephone Cooperative, Inc.",444
IN,18147,"Q Wireless, LLC",548
IN,18147,"VSAT Systems, LLC",2014
IN,18147,"ViaSat, Inc.",2158
IN,18147,"WideOpenWest Cleveland, LLC",11
IN,18147,"Windstream Norlight, Inc.",14
IN,18149,"COMCAST CABLE COMMUNICATIONS, LLC",1
IN,18149,"CenturyLink, Inc.",1374
IN,18149,"EarthLink Business, LLC",2
IN,18149,FBN Indiana Inc.,235
IN,18149,"Fourway Computer Products, Inc.",7
IN,18149,GCI Communication Corp.,2198
IN,18149,"HNS License Sub, LLC",2198
IN,18149,"King Street Wireless, L.P.",2195
IN,18149,"Level  3 Communications, LLC",1
IN,18149,MCI Communications Corporation,1
IN,18149,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18149,Mediacom Indiana LLC,696
IN,18149,"Northern Indiana Technologies, Inc",693
IN,18149,"Surf Air Wireless, LLC",601
IN,18149,"TRANSWORLD NETWORK, CORP",96
IN,18149,"VSAT Systems, LLC",2198
IN,18149,"ViaSat, Inc.",2216
IN,18149,W A T C H TV,305
IN,18151,ALTIUS Communications LLC,2
IN,18151,"Alliance Internet Communications, LLC",2
IN,18151,"CenturyLink, Inc.",144
IN,18151,"DMCI Broadband, LLC",497
IN,18151,Daviess-Martin County Rural Telephone Corporation,6
IN,18151,"EarthLink Business, LLC",4
IN,18151,"First Communications, LLC",1
IN,18151,Frontier Communications Corporation,2706
IN,18151,GCI Communication Corp.,1996
IN,18151,"HNS License Sub, LLC",1996
IN,18151,"HRS Internet, LLC d/b/a Lightbound",1
IN,18151,"Independents Fiber Network, LLC",277
IN,18151,"King Street Wireless, L.P.",203
IN,18151,LIGTEL COMMUNICATIONS INC.,177
IN,18151,"Level  3 Communications, LLC",3
IN,18151,MCI Communications Corporation,12
IN,18151,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18151,Mediacom Indiana LLC,735
IN,18151,Mercury Wireless Indiana LLC,2072
IN,18151,"MetaLINK Technologies, Inc.",1948
IN,18151,SAA bright.net,164
IN,18151,"Spectrotel, Inc.",1
IN,18151,"VSAT Systems, LLC",1996
IN,18151,"ViaSat, Inc.",2149
IN,18153,"AT&T Services, Inc.",8
IN,18153,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",1
IN,18153,"COMCAST CABLE COMMUNICATIONS, LLC",221
IN,18153,"Essex Telcom, Inc",1482
IN,18153,Frontier Communications Corporation,2120
IN,18153,GCI Communication Corp.,1780
IN,18153,"HNS License Sub, LLC",1780
IN,18153,"Joink, LLC",182
IN,18153,"King Street Wireless, L.P.",160
IN,18153,"Level  3 Communications, LLC",1
IN,18153,MCI Communications Corporation,4
IN,18153,"Smithville Communications,  Inc.",77
IN,18153,"Smithville Telecom, Inc",5
IN,18153,"Telecommunications Management, LLC d/b/a NewWave Communications",387
IN,18153,"VSAT Systems, LLC",1780
IN,18153,"ViaSat, Inc.",1836
IN,18153,"WideOpenWest Cleveland, LLC",1
IN,18155,"CenturyLink, Inc.",375
IN,18155,"Charter Communications, Inc.",129
IN,18155,"Crossroads Broadband, Inc",12
IN,18155,GCI Communication Corp.,614
IN,18155,Gallatin County Fiscal Court,7
IN,18155,"HNS License Sub, LLC",614
IN,18155,"Miles Communications, Inc.",604
IN,18155,SEI Data Inc.,1
IN,18155,Southeastern Indiana Rural Telephone Coop Inc,26
IN,18155,"VSAT Systems, LLC",614
IN,18155,"ViaSat, Inc.",669
IN,18157,ALTIUS Communications LLC,1
IN,18157,"APX Net, Inc",3
IN,18157,"AT&T Services, Inc.",79
IN,18157,"Birch Communications, Inc.",1
IN,18157,"CMN-RUS, Inc.",1818
IN,18157,"COMCAST CABLE COMMUNICATIONS, LLC",2209
IN,18157,"CenturyLink, Inc.",107
IN,18157,"EarthLink Business, LLC",27
IN,18157,Frontier Communications Corporation,5207
IN,18157,GCI Communication Corp.,3718
IN,18157,"HNS License Sub, LLC",3718
IN,18157,"Indiana Fiber Network, LLC",2
IN,18157,"King Street Wireless, L.P.",3774
IN,18157,"Level  3 Communications, LLC",18
IN,18157,"Lightower Fiber Networks I, LLC (fka Light Tower Fiber Long Island LLC)",14
IN,18157,MCI Communications Corporation,19
IN,18157,McClure Park LLC dba McClure Services,4
IN,18157,"McLeodUSA Telecommunications Services, L.L.C.",24
IN,18157,"Metro Fibernet, LLC",1818
IN,18157,Mulberry Cooperative Telephone Co. Inc.,148
IN,18157,"Smithville Telecom, Inc",2
IN,18157,"Spectrotel, Inc.",1
IN,18157,TDS TELECOMMUNICATIONS CORPORATION,383
IN,18157,"TRANSWORLD NETWORK, CORP",2060
IN,18157,"US Signal Company, L.L.C.",457
IN,18157,"VSAT Systems, LLC",3718
IN,18157,"ViaSat, Inc.",3800
IN,18157,W A T C H TV,3671
IN,18157,"WideOpenWest Cleveland, LLC",4
IN,18157,Wintek Corporation,215
IN,18157,eVolve Business Solutions LLC,2
IN,18159,ALTIUS Communications LLC,70
IN,18159,"AT&T Services, Inc.",61
IN,18159,"COMCAST CABLE COMMUNICATIONS, LLC",397
IN,18159,Clay County Rural Telephone Cooperative Inc,62
IN,18159,Frontier Communications Corporation,238
IN,18159,GCI Communication Corp.,1095
IN,18159,"HNS License Sub, LLC",1095
IN,18159,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18159,"Smithville Communications,  Inc.",138
IN,18159,"Smithville Telecom, Inc",1
IN,18159,Swayzee Telephone Co Inc,13
IN,18159,TDS TELECOMMUNICATIONS CORPORATION,633
IN,18159,"TRANSWORLD NETWORK, CORP",142
IN,18159,"VSAT Systems, LLC",1095
IN,18159,"ViaSat, Inc.",1096
IN,18159,W A T C H TV,967
IN,18161,ALTIUS Communications LLC,208
IN,18161,Agile Network Builders,231
IN,18161,"Charter Communications, Inc.",32
IN,18161,Frontier Communications Corporation,979
IN,18161,GCI Communication Corp.,797
IN,18161,"HNS License Sub, LLC",797
IN,18161,MCI Communications Corporation,1
IN,18161,"Miles Communications, Inc.",129
IN,18161,Mobilcomm Inc.,385
IN,18161,New LisbonTelephone,34
IN,18161,"VSAT Systems, LLC",797
IN,18161,"ViaSat, Inc.",860
IN,18161,"WideOpenWest Cleveland, LLC",1
IN,18163,"AT&T Services, Inc.",5893
IN,18163,"Birch Communications, Inc.",7
IN,18163,"Charter Communications, Inc.",3614
IN,18163,"Convergence Technologies, Inc.",1
IN,18163,"EarthLink Business, LLC",55
IN,18163,Frontier Communications Corporation,20
IN,18163,GCI Communication Corp.,3834
IN,18163,"HNS License Sub, LLC",3834
IN,18163,"Level  3 Communications, LLC",16
IN,18163,MCI Communications Corporation,18
IN,18163,"McLeodUSA Telecommunications Services, L.L.C.",28
IN,18163,"Telecommunications Management, LLC d/b/a NewWave Communications",30
IN,18163,US LEC LLC,2
IN,18163,"US Signal Company, L.L.C.",861
IN,18163,"VSAT Systems, LLC",3834
IN,18163,"ViaSat, Inc.",3941
IN,18163,"WideOpenWest Cleveland, LLC",2746
IN,18163,"Windstream Norlight, Inc.",111
IN,18163,"Zayo Group, LLC",1
IN,18163,eVolve Business Solutions LLC,1
IN,18165,"AT&T Services, Inc.",1757
IN,18165,"AgPro Wireless, LLC",968
IN,18165,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",685
IN,18165,"COMCAST CABLE COMMUNICATIONS, LLC",126
IN,18165,"EarthLink Business, LLC",1
IN,18165,GCI Communication Corp.,2180
IN,18165,"HNS License Sub, LLC",2180
IN,18165,"Joink, LLC",35
IN,18165,"King Street Wireless, L.P.",98
IN,18165,MCI Communications Corporation,1
IN,18165,"Telecommunications Management, LLC d/b/a NewWave Communications",75
IN,18165,"VSAT Systems, LLC",2180
IN,18165,"ViaSat, Inc.",2225
IN,18165,W A T C H TV,40
IN,18167,"AT&T Services, Inc.",5
IN,18167,"AgPro Wireless, LLC",41
IN,18167,"Avenue Broadband Communications, LLC d/b/a NewWave Communications",1425
IN,18167,"Birch Communications, Inc.",3
IN,18167,"Charter Communications, Inc.",4966
IN,18167,"EarthLink Business, LLC",6
IN,18167,"Essex Telcom, Inc",5
IN,18167,Frontier Communications Corporation,9696
IN,18167,GCI Communication Corp.,6069
IN,18167,"HNS License Sub, LLC",6069
IN,18167,"HRS Internet, LLC d/b/a Lightbound",1
IN,18167,"Indiana Fiber Network, LLC",3
IN,18167,"Joink, LLC",222
IN,18167,"King Street Wireless, L.P.",211
IN,18167,"Level  3 Communications, LLC",8
IN,18167,MCI Communications Corporation,25
IN,18167,"McLeodUSA Telecommunications Services, L.L.C.",20
IN,18167,"Telecommunications Management, LLC d/b/a NewWave Communications",6
IN,18167,"US Signal Company, L.L.C.",122
IN,18167,"VSAT Systems, LLC",6069
IN,18167,"ViaSat, Inc.",6210
IN,18167,"WideOpenWest Cleveland, LLC",16
IN,18167,"Windstream Norlight, Inc.",2
IN,18169,"AT&T Services, Inc.",230
IN,18169,"CMN-RUS, Inc.",1102
IN,18169,"COMCAST CABLE COMMUNICATIONS, LLC",603
IN,18169,"CenturyLink, Inc.",449
IN,18169,"Comteck of Indiana, Inc.",1
IN,18169,"EarthLink Business, LLC",1
IN,18169,"Eastern Indiana WIFI,Inc.",1
IN,18169,Frontier Communications Corporation,2608
IN,18169,GCI Communication Corp.,3274
IN,18169,"HNS License Sub, LLC",3274
IN,18169,"Indiana Fiber Network, LLC",1
IN,18169,"King Street Wireless, L.P.",2504
IN,18169,"Level  3 Communications, LLC",1
IN,18169,MCI Communications Corporation,9
IN,18169,"McLeodUSA Telecommunications Services, L.L.C.",4
IN,18169,Mediacom Indiana LLC,366
IN,18169,Mercury Wireless Indiana LLC,775
IN,18169,"Metro Fibernet, LLC",1102
IN,18169,RTC Communications Corp.,296
IN,18169,Sweetser Telephone Company Inc.,11
IN,18169,"TRANSWORLD NETWORK, CORP",2999
IN,18169,UNITED STATES CELLULAR CORPORATION,2637
IN,18169,"VSAT Systems, LLC",3274
IN,18169,"ViaSat, Inc.",3437
IN,18169,W A T C H TV,3385
IN,18171,ALTIUS Communications LLC,26
IN,18171,"AT&T Services, Inc.",525
IN,18171,"AgPro Wireless, LLC",87
IN,18171,"COMCAST CABLE COMMUNICATIONS, LLC",131
IN,18171,"Cyber Broadcasting, LLC",2
IN,18171,GCI Communication Corp.,1315
IN,18171,"HNS License Sub, LLC",1315
IN,18171,"Indiana Fiber Network, LLC",1
IN,18171,"King Street Wireless, L.P.",221
IN,18171,"Level  3 Communications, LLC",1
IN,18171,MCI Communications Corporation,1
IN,18171,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18171,"Pritell, Inc.",8
IN,18171,"TRANSWORLD NETWORK, CORP",284
IN,18171,"VSAT Systems, LLC",1315
IN,18171,"ViaSat, Inc.",1338
IN,18171,W A T C H TV,1283
IN,18173,ALTIUS Communications LLC,1
IN,18173,"AT&T Services, Inc.",1902
IN,18173,"Charter Communications, Inc.",1025
IN,18173,"EarthLink Business, LLC",2
IN,18173,Frontier Communications Corporation,425
IN,18173,GCI Communication Corp.,1863
IN,18173,"HNS License Sub, LLC",1863
IN,18173,"King Street Wireless, L.P.",193
IN,18173,"Level  3 Communications, LLC",2
IN,18173,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18173,"Perry-Spencer Communications, Inc.",10
IN,18173,"Perry-Spencer Rural Telephone Cooperative, Inc.",19
IN,18173,"Smithville Telecom, Inc",1
IN,18173,"VSAT Systems, LLC",1863
IN,18173,"ViaSat, Inc.",1941
IN,18173,"WideOpenWest Cleveland, LLC",854
IN,18173,"Windstream Norlight, Inc.",13
IN,18175,ALTIUS Communications LLC,1
IN,18175,"Blueriver Networking Services, Inc.",477
IN,18175,"Charter Communications, Inc.",708
IN,18175,Citizens Communications,588
IN,18175,Daviess-Martin County Rural Telephone Corporation,2
IN,18175,Frontier Communications Corporation,1411
IN,18175,GCI Communication Corp.,1827
IN,18175,"HNS License Sub, LLC",1827
IN,18175,"Level  3 Communications, LLC",1
IN,18175,MCI Communications Corporation,1
IN,18175,"Miles Communications, Inc.",14
IN,18175,"VSAT Systems, LLC",1827
IN,18175,"ViaSat, Inc.",1901
IN,18175,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,356
IN,18175,"Windstream Norlight, Inc.",1
IN,18177,ALTIUS Communications LLC,669
IN,18177,Agile Network Builders,54
IN,18177,"Birch Communications, Inc.",1
IN,18177,Blu Sky Wireless,108
IN,18177,"COMCAST CABLE COMMUNICATIONS, LLC",1440
IN,18177,"EarthLink Business, LLC",9
IN,18177,Frontier Communications Corporation,4261
IN,18177,GCI Communication Corp.,2681
IN,18177,"HNS License Sub, LLC",2681
IN,18177,"Independents Fiber Network, LLC",71
IN,18177,"Level  3 Communications, LLC",8
IN,18177,MCI Communications Corporation,19
IN,18177,"McLeodUSA Telecommunications Services, L.L.C.",4
IN,18177,Mediacom Indiana LLC,1
IN,18177,NLBC,163
IN,18177,New LisbonTelephone,1388
IN,18177,Richmond Power and Light,1553
IN,18177,"Spectrotel, Inc.",3
IN,18177,"TRANSWORLD NETWORK, CORP",2
IN,18177,"VSAT Systems, LLC",2681
IN,18177,"ViaSat, Inc.",2878
IN,18177,"WideOpenWest Cleveland, LLC",2
IN,18179,"AT&T Services, Inc.",799
IN,18179,"Birch Communications, Inc.",1
IN,18179,CITIZENS TELEPHONE CORP,231
IN,18179,"COMCAST CABLE COMMUNICATIONS, LLC",96
IN,18179,"CenturyLink, Inc.",81
IN,18179,"Craigville Telephone Company, Inc.",445
IN,18179,"EarthLink Business, LLC",8
IN,18179,"Eastern Indiana WIFI,Inc.",4
IN,18179,Frontier Communications Corporation,610
IN,18179,GCI Communication Corp.,1392
IN,18179,"HNS License Sub, LLC",1392
IN,18179,"Indiana Fiber Network, LLC",1
IN,18179,"King Street Wireless, L.P.",751
IN,18179,"Level  3 Communications, LLC",1
IN,18179,MCI Communications Corporation,1
IN,18179,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18179,Mediacom Indiana LLC,533
IN,18179,Mercury Wireless Indiana LLC,912
IN,18179,National Mobile Communications,1
IN,18179,Swayzee Telephone Co Inc,5
IN,18179,"TRANSWORLD NETWORK, CORP",819
IN,18179,"US Signal Company, L.L.C.",41
IN,18179,"VSAT Systems, LLC",1392
IN,18179,"ViaSat, Inc.",1434
IN,18179,W A T C H TV,1427
IN,18179,"WideOpenWest Cleveland, LLC",1
IN,18181,"COMCAST CABLE COMMUNICATIONS, LLC",1194
IN,18181,"CenturyLink, Inc.",1299
IN,18181,"EarthLink Business, LLC",1
IN,18181,Frontier Communications Corporation,116
IN,18181,GCI Communication Corp.,2790
IN,18181,"HNS License Sub, LLC",2790
IN,18181,"King Street Wireless, L.P.",1384
IN,18181,"Level  3 Communications, LLC",2
IN,18181,MCI Communications Corporation,2
IN,18181,"McLeodUSA Telecommunications Services, L.L.C.",2
IN,18181,Monon Telephone Company Inc.,886
IN,18181,Pulaski White Rural Telephone Cooperative Inc,325
IN,18181,"TRANSWORLD NETWORK, CORP",2908
IN,18181,UNITED STATES CELLULAR CORPORATION,19
IN,18181,"US Signal Company, L.L.C.",34
IN,18181,"VSAT Systems, LLC",2790
IN,18181,"ViaSat, Inc.",2915
IN,18181,W A T C H TV,976
IN,18181,"WideOpenWest Cleveland, LLC",1
IN,18181,Yeoman Telepone Company Inc.,4
IN,18183,"COMCAST CABLE COMMUNICATIONS, LLC",15
IN,18183,"CenturyLink, Inc.",1028
IN,18183,"EarthLink Business, LLC",3
IN,18183,"Fourway Computer Products, Inc.",1
IN,18183,Frontier Communications Corporation,278
IN,18183,GCI Communication Corp.,1314
IN,18183,"HNS License Sub, LLC",1314
IN,18183,"King Street Wireless, L.P.",1034
IN,18183,"Level  3 Communications, LLC",2
IN,18183,MCI Communications Corporation,1
IN,18183,Mediacom Indiana LLC,396
IN,18183,Mercury Wireless Indiana LLC,1340
IN,18183,"TRANSWORLD NETWORK, CORP",68
IN,18183,"US Signal Company, L.L.C.",60
IN,18183,"VSAT Systems, LLC",1314
IN,18183,"ViaSat, Inc.",1340
IN,18183,W A T C H TV,678
MN,27001,"CenturyLink, Inc.",493
MN,27001,"Charter Communications, Inc.",152
MN,27001,Emily Cooperative Telephone Company,11
MN,27001,Frontier Communications Corporation,1492
MN,27001,GCI Communication Corp.,2142
MN,27001,"HNS License Sub, LLC",2142
MN,27001,InvisiMax Inc.,1
MN,27001,Johnson Telephone Company,8
MN,27001,MCI Communications Corporation,1
MN,27001,Mediacom Minnesota LLC,1
MN,27001,Savage Communications Inc.,241
MN,27001,"VSAT Systems, LLC",2142
MN,27001,"ViaSat, Inc.",2474
MN,27001,"Voyant Communications, LLC",3
MN,27003,"APX Net, Inc",1
MN,27003,"Access One, Inc.",1
MN,27003,Advanced Integrated Technologies Inc.,1
MN,27003,"Birch Communications, Inc.",23
MN,27003,"BullsEye Telecom, Inc.",1
MN,27003,"COMCAST CABLE COMMUNICATIONS, LLC",4847
MN,27003,"CenturyLink, Inc.",6233
MN,27003,"Charter Communications, Inc.",2
MN,27003,Compudyne Inc.,3
MN,27003,"Consolidated Communications Holdings, Inc.",3
MN,27003,"EarthLink Business, LLC",15
MN,27003,"Electric Lightwave Holdings, Inc.",143
MN,27003,Frontier Communications Corporation,248
MN,27003,GC Pivotal LLC d/b/a Global Capacity,96
MN,27003,GCI Communication Corp.,7474
MN,27003,"HNS License Sub, LLC",7474
MN,27003,Jaguar Communications,2
MN,27003,"Level  3 Communications, LLC",46
MN,27003,MCI Communications Corporation,8
MN,27003,"McLeodUSA Telecommunications Services, L.L.C.",88
MN,27003,Midcontinent Communications,359
MN,27003,"Nextera Communications, LLC",6
MN,27003,"Nextera Wireless, LLC",5685
MN,27003,Popp Telcom Incorporated,253
MN,27003,"Spectrotel, Inc.",1
MN,27003,"TDS METROCOM, LLC",878
MN,27003,VAL-ED Joint Venture LLP dba 702Communications,5
MN,27003,"VSAT Systems, LLC",7474
MN,27003,"ViaSat, Inc.",7856
MN,27003,"Voyant Communications, LLC",21
MN,27003,"Windstream Lakedale, Inc.",2
MN,27005,"Callaway Telephone Company, Inc.",174
MN,27005,"CenturyLink, Inc.",703
MN,27005,East Otter Tail Telephone Company,580
MN,27005,"Electric Lightwave Holdings, Inc.",1
MN,27005,"Felton Telephone Company, Inc.",34
MN,27005,GCI Communication Corp.,2808
MN,27005,Garden Valley Telephone Company,3
MN,27005,"HNS License Sub, LLC",2808
MN,27005,Loretel Systems Inc,1933
MN,27005,MCI Communications Corporation,1
MN,27005,Paul Bunyan Rural Telephone Cooperative,84
MN,27005,"Red River Rural Telephone Association, Inc.",4
MN,27005,"Tekstar Communications, Inc.",1212
MN,27005,Twin Valley-Ulen Telephone co,751
MN,27005,VAL-ED Joint Venture LLP dba 702Communications,3
MN,27005,"VSAT Systems, LLC",2808
MN,27005,"ViaSat, Inc.",3423
MN,27005,"Voyant Communications, LLC",2
MN,27005,West Central Telephone Assoc.,133
MN,27007,"Birch Communications, Inc.",1
MN,27007,"CenturyLink, Inc.",580
MN,27007,"EarthLink Business, LLC",3
MN,27007,"Electric Lightwave Holdings, Inc.",2
MN,27007,GCI Communication Corp.,2676
MN,27007,Garden Valley Telephone Company,229
MN,27007,"HNS License Sub, LLC",2676
MN,27007,Jaguar Communications,1
MN,27007,Midcontinent Communications,277
MN,27007,"Network Services Solutions, L.L.C.",1
MN,27007,Paul Bunyan Rural Telephone Cooperative,3143
MN,27007,VAL-ED Joint Venture LLP dba 702Communications,2
MN,27007,"VSAT Systems, LLC",2676
MN,27007,"ViaSat, Inc.",3067
MN,27007,"Voyant Communications, LLC",7
MN,27009,"BENTON CABLEVISION, INC.",181
MN,27009,Benton Cooperative Telephone Company,1232
MN,27009,"CenturyLink, Inc.",804
MN,27009,"Charter Communications, Inc.",686
MN,27009,"EarthLink Business, LLC",1
MN,27009,"Electric Lightwave Holdings, Inc.",47
MN,27009,Frontier Communications Corporation,14
